Province,Municipality,Ward,VotingDistrict,BallotType,RegisteredVoters,TotalVotesCast,ValidVotesCast,ElectionYear
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,WARD,3045.0,,6.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,PR,3045.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,PR,3045.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,WARD,3045.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,PR,3045.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,PR,3045.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,WARD,3045.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,PR,3045.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,PR,3045.0,,28.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390122,WARD,3045.0,,26.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,63.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,67.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,94.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,88.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,861.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,869.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,25.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,35.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,22.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,21.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,45.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,43.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,PR,2583.0,,19.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390155,WARD,2583.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,53.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,58.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,152.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,152.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,434.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,427.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,7.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,8.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,6.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,199.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,205.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,42.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,41.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,4.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,4.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,PR,2468.0,923.0,10.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390188,WARD,2468.0,924.0,11.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,71.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,79.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,61.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,58.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,733.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,729.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,17.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,19.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,18.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,16.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,17.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,18.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,PR,1901.0,933.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200063,43390199,WARD,1901.0,932.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,18.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,13.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,205.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,203.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,155.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,166.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,36.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,32.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,4.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,6.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,6.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,PR,1106.0,430.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371132,WARD,1106.0,430.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,72.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,72.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,372.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,355.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,6.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,93.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,100.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,48.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,39.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,14.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,18.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,7.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,PR,4423.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371143,WARD,4423.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,60.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,62.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,691.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,685.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,936.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,947.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,14.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,14.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,155.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,152.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,14.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,16.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,12.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,12.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,4.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,5.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,PR,5030.0,,7.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371154,WARD,5030.0,,6.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,13.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,14.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,212.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,204.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,358.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,369.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,11.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,9.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,32.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,34.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,7.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,9.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,PR,1607.0,645.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43371165,WARD,1607.0,652.0,2.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,8.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,10.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,61.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,53.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,148.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,150.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,3.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,11.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,15.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,4.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,4.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,1.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,PR,284.0,239.0,0.0,2006
KwaZulu-Natal,ETH - eThekwini [Durban Metro],59200064,43372010,WARD,284.0,239.0,0.0,2006
